"","t2m","tp","rh","svpd"
"1",0.570811522847354,0.605532891313725,0.65424328195578,0.595534191001973
"2",0.598140707844216,0.569053122225317,0.527053620139271,0.589141768755909
"3",0.615726726848593,0.647466246555289,0.656444008914349,0.561709759962046
"4",0.579571555288914,0.557947090390377,0.619611368808075,0.469935091109937
"5",0.700245860332113,0.608118023187156,0.574984787154971,0.489742063800726
"6",0.584885534648435,0.439717554280479,0.645954866346244,0.54215921788652
"7",0.658834283717153,0.553739959682372,0.594340639875187,0.593014271627357
"8",0.567242522852326,0.644277720445398,0.529012776311483,0.530890844331695
"9",0.60950924453727,0.528730073567806,0.630863397116224,0.616831496573616
"10",0.594253045444735,0.627579652417633,0.579092485349989,0.538948492096954
"11",0.614408232781475,0.555210275047317,0.572431365163333,0.649150230204033
"12",0.616620810499125,0.602503689296261,0.643863773837243,0.610722692102539
"13",0.583915683335676,0.603259059084564,0.648242159277212,0.518096680993473
"14",0.590779086096397,0.563982573181733,0.644289234475747,0.573201869682474
"15",0.610311512466603,0.546677823667492,0.651254642049693,0.559637375532832
"16",0.601607533551102,0.659763926522086,0.627103266346992,0.614039659575415
"17",0.686298906162645,0.602747191060877,0.566860684784241,0.583363923541359
"18",0.500150110821293,0.542786638005043,0.584893015797385,0.55635456106694
"19",0.681995800187779,0.628390631784608,0.603203694345284,0.532234271469973
"20",0.625903986181423,0.637160948226951,0.585578686694859,0.524175492138659
"21",0.663683726300304,0.567191586815953,0.548753189389425,0.506386551204242
"22",0.564222404087036,0.638783761398294,0.570396500889903,0.539873070909655
"23",0.521233208698704,0.685078057412629,0.640887693465067,0.517817958921248
"24",0.690579529126571,0.613830158367559,0.615730156685651,0.612513022339784
"25",0.618433141056788,0.630809987219427,0.577263583736195,0.612107090685429
"26",0.666042797676711,0.56618638427543,0.564838250504779,0.546395298592849
"27",0.691860768156229,0.672108417305479,0.544447246184982,0.505759144450358
"28",0.686721185716218,0.649198341306237,0.660354274804932,0.593786123442651
"29",0.608865594605407,0.581166949558632,0.548841359640295,0.531087767746675
"30",0.626395046575118,0.604722253029142,0.583789629025322,0.492150456830365
"31",0.606547482354334,0.657112144777504,0.60846418469236,0.548161977857821
"32",0.645476077109593,0.712621674308816,0.582361529759165,0.538443256607404
"33",0.632286052176453,0.637899748333291,0.624088690508126,0.502099699801773
"34",0.653811134278232,0.572353765946934,0.548696106380835,0.578904674433807
"35",0.579767321900059,0.589171344607236,0.55962450723657,0.580967321787736
"36",0.660395610044781,0.643754626008005,0.535413177742558,0.60531433973486
"37",0.688581955216558,0.511850362226313,0.643079227963725,0.572995373620651
"38",0.576175951583612,0.55816255717313,0.56913005986239,0.574068285271054
"39",0.623756423317511,0.53217155285051,0.53777269532692,0.435915746811537
"40",0.684196455511544,0.714240131244107,0.62593280195506,0.594297056815776
"41",0.613336556424813,0.558464951010675,0.65905136056721,0.561128316851927
"42",0.560302859719002,0.465823315706555,0.570714411293055,0.520100563058154
"43",0.671175806199908,0.578797824897646,0.613238559337718,0.513218687656255
"44",0.653794962373382,0.698970662789352,0.61805099903052,0.579077354200648
"45",0.718509388964934,0.706772522862166,0.542540579344626,0.560051682446068
"46",0.611584520243668,0.627110181335199,0.571785667578387,0.566220554966861
"47",0.644970294589934,0.529312998326701,0.600547421593464,0.557801917135173
"48",0.619176019092469,0.614174633964833,0.574637778314095,0.58088770500651
"49",0.597645848780983,0.621641669156487,0.635842279484895,0.412558833113656
"50",0.554340777194155,0.61052951772973,0.602697642231885,0.558287439659874
"51",0.630463879467978,0.5924473530567,0.609123839033756,0.533456311666307
"52",0.581618785481687,0.560711569703782,0.590216682178533,0.522593548205706
"53",0.624107895986953,0.509815202662474,0.482914724325026,0.584347111273027
"54",0.627735689988775,0.595377638742449,0.645288973242598,0.599429525959074
"55",0.626700614916939,0.483181131526748,0.637861011876491,0.555534044014162
"56",0.599103299252047,0.539143986533505,0.55524926118197,0.564375373653725
"57",0.651891689730829,0.693185791955207,0.577766858130877,0.517101209044218
"58",0.574520379695762,0.482649424654151,0.576521345546155,0.507582875753168
"59",0.608337688188865,0.58425003659972,0.634158918900388,0.457380260533848
"60",0.639528241325884,0.579130618696316,0.526640442396975,0.486040961756938
"61",0.641675759749965,0.542757853412737,0.609295486495364,0.588054460011607
"62",0.621884780328833,0.637216648958373,0.594309202409621,0.595213280451403
"63",0.560481796442254,0.585069434430099,0.561027418706466,0.561940996528376
"64",0.588633998155592,0.6015174438389,0.624337781105344,0.487417067387742
"65",0.687621013245628,0.72056039394471,0.613123937054004,0.496149034158537
"66",0.681481786126732,0.64721412778454,0.600849979103218,0.508878261544598
"67",0.617466460178579,0.494665060636901,0.591873056686829,0.636297120782449
"68",0.63843922054471,0.666700919225512,0.573461829556798,0.655957276695806
"69",0.705437863814546,0.614641695224315,0.635521763237145,0.543254299677579
"70",0.686457814430843,0.706924678024678,0.559704316808521,0.506714918859606
