"","t2m","tp","rh","svpd"
"1",-0.0406263014002139,0.318584617457833,-0.0992550209204614,-0.0783869152645331
"2",-0.106791460586466,0.0541901590648758,0.0135818775351414,-0.333570805288472
"3",0.0871112592791973,-0.00294709609256829,0.0219305587013543,-0.256924180550092
"4",0.0269183653785444,0.206891925801444,0.0762494384469802,0.107281042229175
"5",0.193175747541415,-0.161224023622729,0.126515634951536,-0.298049936672071
"6",-0.0579352538287939,-0.0520767982904629,0.307849192731898,-0.283770355268506
"7",0.180426380747332,-0.0936627345758144,0.247651445051077,-0.115930405401957
"8",-0.0259620842926985,0.270147800623508,0.0948300729088452,-0.0826769793851309
"9",0.0385884952227004,-0.0269404574851986,0.243346304825118,0.0427223261677578
"10",-0.0236448225225362,0.0968826883488071,-0.108719284547746,0.144602981832325
"11",0.0700760983827923,0.221554573414885,0.168261423697224,-0.0569449362149304
"12",0.0927907089772671,0.0716402758859772,0.206641205403876,-0.310613370558655
"13",-0.150829597764452,0.096844555599282,0.153536963687501,0.0288402069772353
"14",-0.156120473034091,0.0293269523619232,0.110948345208416,-0.233968528523618
"15",0.0354286977462419,0.157710305538444,0.0931338211252797,-0.115294764923582
"16",-0.0362411119302322,0.168977197341862,-0.00277209465198008,0.00691565812577275
"17",0.0108275896429041,0.0194581672078768,0.42391299982604,-0.42502596684417
"18",0.113291030083188,0.0887595850816429,0.196564014461441,-0.211350847491593
"19",-0.0433526395687235,-0.224158728285531,-0.0403090845172882,0.206103464671771
"20",-0.0160876441040289,0.301955871006463,0.244043365014841,-0.147207037941168
"21",0.153277058060584,0.0370164593778282,0.170532356332325,-0.359018282546778
"22",-0.0143895056297468,0.0959656113397885,0.213223028101469,-0.0413063826821994
"23",-0.0423208919457567,0.261945291054709,0.263825521553462,-0.253040064958966
"24",0.140717686108736,0.241460391549087,0.100137005559198,0.0523012265281745
"25",-0.111505664970571,-0.00238066518852171,0.0277884517667218,-0.150129120300589
"26",0.0910610003997549,0.105109618053124,0.198898865448881,0.000841796413497603
"27",-0.0820915337086137,0.131658791873102,0.0940028347360027,-0.0642001130195612
"28",-0.0138022788948719,0.0281292606663994,-0.0180713160424132,-0.20462619275688
"29",0.0192997675961337,-0.140933167209551,0.0569601471713406,-0.0895521927600219
"30",0.130268422584033,0.132340800261494,0.246738014284595,0.0261701603590762
"31",-0.339556498063848,0.103834830532169,0.0913879632861967,-0.216794678955222
"32",0.132554461653054,0.157231561613031,0.198487105395072,-0.266377299734471
"33",0.0437214665713103,0.0281221205330592,0.137968933152605,-0.00171629544413062
"34",-0.191699052600181,-0.141130101388705,0.253910947487025,-0.280955906401232
"35",0.125867114048522,0.112414214617609,0.300168837008954,-0.164338280250548
"36",0.0732816924760993,0.0989255322783122,-0.0262835027019712,-0.215815403637071
"37",-0.097275182500167,-0.133501000031905,0.133843497205648,-0.236234696942838
"38",0.0101504501923296,-0.132048985631767,-0.0872120716145296,-0.0726430602024594
"39",0.0529351623207345,0.0225551339839668,0.3580020072218,-0.0466137306546873
"40",0.0407977659518597,0.0527892517933424,0.0174228475095535,-0.106651527089069
"41",-0.00178603347548651,0.187174353752687,0.283134826288325,-0.200133004525667
"42",0.0197150977635519,0.0359036178906209,0.0667822051956899,-0.0881212195062684
"43",-0.0319213683169361,0.0923883177369413,0.11576886097094,0.0119750927134508
"44",-0.205873247258364,-0.169567681842589,0.177543201473279,-0.0566312529538444
"45",0.0248479167288348,0.0899442249653883,-0.217978362545178,-0.161011473132917
"46",-0.0491381266833116,0.0516954455147304,0.166966123059547,0.0994926650027338
"47",0.12380326436402,0.0947968420546359,0.165576122569923,-0.00168659806847119
"48",0.0502505641241752,-0.243274952560589,-0.0780899939855156,-0.10880184462721
"49",0.104280995749958,0.0763152294116863,0.285956552265448,-0.237279646867791
"50",-0.115534630052448,-0.0190841034625853,0.115739614432632,-0.0561033013810619
"51",0.04400842713963,0.0589361650357271,0.0484527808298621,-0.235390400025151
"52",-0.0275011205016199,0.0389861722868641,0.121625727791873,-0.244250050452667
"53",-0.22426467640085,0.238122508260581,0.409875911873389,-0.133038841642885
"54",-0.0591369140062919,-0.0160016964051945,0.162784008723486,-0.368294079672368
"55",0.0643415939562355,-0.0463151206593022,0.26921257369886,-0.151059955499981
"56",0.0582195835956866,0.0703259452918742,0.271594564648304,0.107315418507098
"57",0.0904182378154317,0.0966245215384991,0.189254140698778,-0.131649369834759
"58",0.211902205209113,0.140845277262909,-0.0243798255400222,-0.0400091144053431
"59",-0.0504439112898042,0.0848048637654771,0.202094113541149,-0.320214460209017
"60",-0.155905921584476,0.0803751957467455,0.155327668000303,-0.0658007558066636
"61",0.000240479065631933,0.194712331707431,0.154972961399888,-0.155762533300431
"62",0.135322341498115,0.289327076558794,0.128568057427552,-0.312024120781781
"63",-0.0725967770709664,-0.0861269372302703,-0.0722508906663678,-0.246547330959129
"64",-0.176082064385825,0.10174314375431,0.126676895382682,-0.11475379390606
"65",0.00530314081766015,0.267452407922606,-0.0553862284421881,0.0188749929493536
"66",0.158468821885991,0.149263954998453,-0.0358915432970256,-0.338078169911077
"67",0.126737013893963,-0.0939490853669716,0.12723667286746,0.0289053675956348
"68",0.00656365720230229,0.0251844327240927,0.0240201480637839,0.0313951103903904
"69",-0.0784079103133018,-0.181725910098354,0.0596248504446864,-0.0640602908257742
"70",-0.00550743089032415,0.188934549573959,0.302651804526327,-0.147482557529332
