"","t2m","tp","rh","svpd"
"1",0.0819952970853634,-0.172821679432536,-0.181024533911551,0.00465316913662366
"2",-0.141466408481378,-0.164754635852833,-0.193142599550065,-0.195044466306057
"3",0.0596118842164547,0.239458460053781,0.170029448432326,0.0101029037850603
"4",-0.104280678625003,-0.303150743322865,0.0205739406297879,0.0145449355823838
"5",0.0386644520375318,0.0194759441512396,-0.0307509909070404,-0.0959079578399801
"6",0.124610166813319,0.0159733147095577,0.0557556625826176,-0.0232006542597462
"7",0.16858000473249,0.282706674130153,0.0386732499986713,-0.104007451706346
"8",-0.227059941578563,0.0171882812529581,0.295315279206496,-0.0703185989237427
"9",-0.0602157068946442,-0.0931803913216421,0.137279530753948,-0.104037512089191
"10",-0.161505424541382,0.0282959812020679,-0.128500165936006,0.176037567838879
"11",0.409511375493158,0.186362155498529,-0.270265259538272,-0.0174625000004138
"12",0.134003202413665,-0.292778318861161,0.00818477863414037,-0.109572702365791
"13",0.374668383371697,0.296573045812254,0.0975527234820031,-0.112851827634681
"14",0.255070504923499,0.183156620788264,-0.0158351412497121,0.12886876725172
"15",-0.197681103437405,0.0315344737952608,0.0260974682179552,-0.218755007200202
"16",0.391731997091696,0.0667413496644235,-0.108521173493774,-0.209493987432345
"17",-0.112594797076531,-0.151232862061484,0.316031110708658,0.0293430466906363
"18",0.29987979983321,-0.252986893902209,-0.0426117814042236,-0.0982401248398146
"19",0.612646320569112,0.129406187179152,-0.093130807470807,0.0727680460379695
"20",0.294862156252378,0.127571900187301,0.188530344598542,0.123124662552047
"21",-0.0719653053958578,-0.166335630234742,-0.179446235750469,0.100631189542407
"22",0.322459812400389,0.155101436093497,-0.0269067769058213,-0.236913697825
"23",0.170781198872685,0.107845796768855,-0.112451889748443,0.130938467200556
"24",0.0950375140028708,-0.279996243633022,-0.0265694334433787,-0.0300337255344544
"25",0.516335299000547,-0.105465693012062,0.233118264126306,-0.0610812842518373
"26",-0.0655276339256216,-0.0495155378971852,0.18893770485281,0.119232927390864
"27",-0.142507916640812,0.207153571262127,-0.168156561191096,0.0973545042387905
"28",-0.0666380056923307,-0.122771654680182,0.297786384583284,0.0687728957388552
"29",0.0534442766648832,0.324170657438113,-0.216184237934661,0.243875588718762
"30",0.168425236753335,-0.113258896100514,-0.120114127698449,0.199543912529684
"31",0.366198446076931,0.00560646334100004,0.123961523126868,-0.0125564004701671
"32",0.24839816024116,-0.113760970492008,-0.181461808090952,0.0977257312135037
"33",-0.0628369957164152,-0.00202620298105923,-0.0706245675910325,0.0658296241068633
"34",0.254351688471394,-0.131845173336183,0.0103739465205995,-0.00829179195182673
"35",0.444945310970701,-0.123915673829369,-0.0393308946475804,-0.313635881808506
"36",0.279861204859763,0.271802766233382,-0.0858223250458804,-0.0350405439263827
"37",0.166534545624015,-0.288969234395495,-0.244932420241863,0.0453704806605122
"38",0.316011119625078,0.297296995922648,0.145670834111428,-0.016553223062732
"39",0.521821780334069,-0.143338213099034,0.158705168108711,-0.0295169539408343
"40",0.096273278937806,-0.0625003728490896,-0.0612501840391937,-0.29752626220914
"41",0.330807805236231,-0.0359267114922829,0.277798159404478,0.133359227631982
"42",0.311858387716686,0.00254768231919935,0.0267412030916889,0.33558209275339
"43",0.189691146902909,-0.365369509088896,-0.162852336104011,0.249751803617624
"44",0.162424656174639,-0.114768041199573,0.0593141900128409,0.0666513841713588
"45",0.281413897746112,-0.226635285813293,-0.123099096026218,0.415667264188441
"46",0.112549064673458,0.415641623632582,0.0101135562144144,0.26950627705525
"47",0.115660291925131,0.102413113107897,-0.107415631540475,0.248649926569695
"48",0.0500884955353261,-0.100357328023549,0.197947323977541,-0.0312722455698973
"49",0.372798121686078,0.0372158225140458,-0.0758495521462938,-0.0542178011096289
"50",0.118050443169955,0.0542716979077943,-0.0344778668198702,-0.105664690274817
"51",-0.0248956941008105,-0.377078991568547,-0.0949322774080269,0.166678906070024
"52",0.0952649741454165,0.192787042383879,-0.240895848023937,0.161913789642104
"53",0.479788247937314,0.0703939087128527,0.241361344812813,0.12458901509776
"54",0.333399407735134,0.112967643702443,0.108395731096373,0.0818653941904206
"55",0.155565106496557,0.10114254570842,-0.0185923566041265,0.0741546533502129
"56",-0.347799139195632,-0.410231564419037,0.16354346403587,-0.290918192463191
"57",0.329682936672529,-0.137808767390153,0.30416385060851,0.181481424103817
"58",0.619994543024079,-0.0681140212339517,0.237488974863248,-0.0613323933234585
"59",0.0649934896855528,-0.15277956284042,0.139721566946761,0.0476737787607857
"60",-0.149029082509506,0.156968881999464,-0.0159039119635851,-0.18395030520185
"61",0.350724230149444,-0.00681504558623932,-0.0228538449561201,-0.226124432146954
"62",0.104473371942808,-0.00211371736657631,0.132265928888365,0.239511103661992
"63",-0.276695443202173,-0.18854811773388,0.283467142251355,0.386461605200874
"64",0.313384782730441,0.112333874572986,0.0130242440655435,0.0915430723356308
"65",-0.0519459046178475,0.13089253199517,0.0278042779019663,-0.298389422133017
"66",0.116349097986076,0.0360911353224947,0.061151160955226,0.211516919566445
"67",0.0993779176583869,-0.0099274672220769,0.12069709605459,0.111665178878047
"68",0.305940575597951,0.0516690701578755,0.131928749884149,0.0986268928040797
"69",0.255570308188796,0.0777078293066681,-0.185947457054627,0.0135547009448189
"70",0.442510726283919,-0.066498819738342,0.357564829599266,0.113114251652041
