"","t2m","tp","rh","svpd"
"1",-0.0913310168761794,0.320134946002859,0.311860432967036,0.18845256145618
"2",0.095187636372334,0.159379851091205,-0.0676462198589798,-0.229503232010269
"3",-0.284890612604134,0.514804253018996,-0.0619426945804001,0.296015330256435
"4",0.335482010658217,-0.00330751453308531,0.59660403832874,0.108980351595293
"5",0.159759582899696,0.31514805353715,-0.0975153753778992,0.177593971952268
"6",0.0728861794962785,-0.280895475493536,0.362453204411579,0.4867462609574
"7",0.106579509291257,-0.32639197992878,0.323299900837855,0.255085770697163
"8",0.363280645593935,0.136517705982799,0.20111348625907,-0.177803693540869
"9",0.288193655590692,-0.0387994823406804,0.299144810124033,0.582242551461368
"10",0.417349192129483,0.519393763098165,0.11764118768032,0.0379736688570441
"11",0.367930984726972,-0.0971881857434617,0.230333564967132,0.0097927061399189
"12",0.347700970288944,-0.578206304327943,0.236357046830489,-0.17767533466063
"13",0.199412501214807,-0.178035898865739,0.0417136316045583,0.266525884764773
"14",0.279333365728735,-0.415036957449116,0.391808281105687,0.484619231802564
"15",0.188094324828462,0.271339748064002,-0.0713207515822857,0.520903457757294
"16",-0.0785438293694309,0.0205186337627191,-0.139728406893902,0.316516587184302
"17",0.553801675817151,-0.27516654411126,-0.11922275803123,0.272758260994869
"18",0.533306537828734,0.0396994031885008,0.227299899517696,-0.258322066886898
"19",0.429091163215591,0.0868713811550956,0.208633058285531,0.149678249157081
"20",0.211957626671694,0.158078739419164,0.384908177891921,0.0803751056384027
"21",-0.00580909646234865,0.297940154317973,-0.379298614872735,0.241001906466325
"22",0.279706570115421,0.260349737328722,-0.274012666874671,-0.0324426259407177
"23",-0.0368001299070403,-0.314356255928601,0.274150536163589,0.105952200161581
"24",0.201991045461476,-0.0751821788364424,-0.316690181078911,-0.0391224781471312
"25",-0.0797440356148416,0.0685714879095118,0.218517276392652,0.0816312533040776
"26",-0.168430487001424,0.374087286493284,0.358471949640216,-0.140641591821632
"27",0.412205407318667,0.401833586884059,-0.187327287255967,0.152696017644761
"28",0.0771298554401158,0.0239258099290522,0.357683688146798,-0.0186586239949303
"29",-0.00358657559412467,0.543233993221769,0.481338252219091,0.175809842065837
"30",0.0811963061391607,-0.016703232547395,0.326098611261425,0.308684517873834
"31",0.370272524814576,0.347488137823178,0.356025669751003,-0.193301807773811
"32",-0.0970958808672429,-0.409944732329276,0.386553126647679,0.224326557429112
"33",0.262002516942523,0.152409459006112,0.38891021020213,0.0594319874011613
"34",-0.0730931063154144,0.440791395117006,0.104605429066088,0.248129176872138
"35",0.397840189542252,-0.130520704606703,-0.00322160888407178,0.211354876714839
"36",-0.159903230617454,0.139440503986737,0.106588679177822,0.00846358404880507
"37",-0.167847586043233,0.228648726546927,0.532441662725532,0.530713663550142
"38",0.120323441845419,-0.381723561209011,0.370174429470283,0.275608927374569
"39",0.429186738745164,0.339214286278271,0.190581242153976,0.26910731630335
"40",0.0224485832158952,-0.166610338335267,-0.0928033350107049,0.142201004597039
"41",-0.0655666189126106,0.434130832498227,-0.15353935250288,0.546187598175017
"42",0.0635905492297494,0.158313878827257,0.449093009317621,-0.104530083305269
"43",0.150069535395531,0.348819326038726,0.141332322410323,0.403293766474204
"44",0.453660011845899,-0.0405219803956233,0.227740159551526,0.458349113807759
"45",-0.170313002517022,0.327753710988012,0.000184825111414745,0.147672618040034
"46",-0.347706275414838,0.0319831167409802,0.113816715367507,0.154757820964621
"47",0.081227363330297,0.214867646417093,-0.0232596378103486,0.356947087171569
"48",-0.0368864433948504,-0.138565717834371,-0.186240727655618,0.0835861678735612
"49",0.0241799851966545,-0.306111854688396,0.0936715007414352,0.240957601059329
"50",-0.318798243965171,0.247663154350129,0.267372609074671,0.00810865795188878
"51",0.311962797786983,0.189086237454902,0.494516564124206,0.327706092853503
"52",0.284240430738534,-0.0654632540990354,0.167593078632562,0.316256850012129
"53",0.0586426622758035,0.194237554291334,-0.293328163683077,-0.285318644454284
"54",0.346906139203227,0.0459642107168641,0.103565273912716,0.0836106537698806
"55",-0.146334846141085,0.198725875163023,-0.0607055243696865,-0.117200254192482
"56",-0.0292600908530974,-0.0790170825838457,-0.157728917080162,0.0850110910452585
"57",0.0719350588099114,-0.252370247264417,0.0961730231300971,0.431700243372296
"58",0.611219108572035,-0.223044893637115,0.303885450025602,0.118492840781263
"59",0.468150553026479,-0.296607144173895,0.310058106205917,0.108242625928474
"60",0.362160190874659,0.0631678809447222,0.232500831968432,-0.183458543840585
"61",-0.107605406388141,-0.205610030908349,0.356067993025266,-0.18898788362751
"62",-0.240010668627324,0.293631909751672,0.579689919529521,-0.175389402082665
"63",0.0494624876249262,0.32241318619554,-0.035301271657027,-0.0128380865013042
"64",0.154488891533491,0.474907428952402,0.108028625892343,0.127061050291082
"65",0.391381659317447,0.0295997178215952,-0.155672749613416,0.431313206649344
"66",0.251769290828853,0.114246833731495,-0.168751971779987,0.380525658307625
"67",0.347310996894759,0.248923789166682,0.192182773572283,0.425840699868316
"68",0.131047610632421,0.0883268906275949,0.0403173589135027,0.00478362245724125
"69",0.36329789203569,0.411901230709499,0.350245930183763,0.529584381086372
"70",0.238027372740108,0.40085415181184,0.0807257135544711,0.155576122111592
